"","participant","gender","exp.site","version","trial","item.name","target","response","ageD","trial.typ","tv","Lang","correct","Condition","Complex","AgeGroup"
"616","simple_05_A","",6,"A","1","ka_CONJ.CTL.1.T",1,0,2190,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"617","simple_05_A","",6,"A","10","ka.CTL.1.F",0,0,2190,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"618","simple_05_A","",6,"A","11","ka.TST.4.F",0,1,2190,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"619","simple_05_A","",6,"A","12","ka_CONJ.CTL.4.T",1,0,2190,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"620","simple_05_A","",6,"A","13","FILL.CTL.3.T/F",1,1,2190,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"621","simple_05_A","",6,"A","2","ka.TST.1.F",0,1,2190,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"622","simple_05_A","",6,"A","3","ka_CONJ.CTL.2.T",1,0,2190,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"623","simple_05_A","",6,"A","4","ka.TST.2.F",0,1,2190,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"624","simple_05_A","",6,"A","5","FILL.CTL.2.T/F",1,0,2190,"CTL","T/F","Japanese",FALSE,"Control",FALSE,"child"
"625","simple_05_A","",6,"A","6","ka.CTL.2.F",0,0,2190,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"626","simple_05_A","",6,"A","7","ka_CONJ.CTL.3.T",1,0,2190,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"627","simple_05_A","",6,"A","8","ka.TST.3.F",0,1,2190,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"628","simple_05_A","",6,"A","9","FILL.CTL.1.T/F",0,0,2190,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"629","simple_05_A","",6,"A","i","TR.i.T",1,1,2190,"TR","T","Japanese",TRUE,"Training",FALSE,"child"
"630","simple_05_A","",6,"A","ii","TR.ii.F",0,0,2190,"TR","F","Japanese",TRUE,"Training",FALSE,"child"
"631","simple_07_B","",6,"B","1","ka.TST.4.F",0,1,2148,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"632","simple_07_B","",6,"B","10","ka.CTL.1.F",0,0,2148,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"633","simple_07_B","",6,"B","11","ka_CONJ.CTL.1.T",1,0,2148,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"634","simple_07_B","",6,"B","12","ka.TST.1.F",0,1,2148,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"635","simple_07_B","",6,"B","13","FILL.CTL.2.T/F",0,0,2148,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"636","simple_07_B","",6,"B","2","ka_CONJ.CTL.4.T",1,0,2148,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"637","simple_07_B","",6,"B","3","ka.TST.3.F",0,1,2148,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"638","simple_07_B","",6,"B","4","ka_CONJ.CTL.3.T",1,0,2148,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"639","simple_07_B","",6,"B","5","FILL.CTL.3.T/F",1,1,2148,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"640","simple_07_B","",6,"B","6","ka.CTL.2.F",0,0,2148,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"641","simple_07_B","",6,"B","7","ka.TST.2.F",0,1,2148,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"642","simple_07_B","",6,"B","8","ka_CONJ.CTL.2.T",1,0,2148,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"643","simple_07_B","",6,"B","9","FILL.CTL.1.T/F",1,1,2148,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"644","simple_07_B","",6,"B","i","TR.i.T",1,1,2148,"TR","T","Japanese",TRUE,"Training",FALSE,"child"
"645","simple_07_B","",6,"B","ii","TR.ii.F",0,0,2148,"TR","F","Japanese",TRUE,"Training",FALSE,"child"
"646","simple_09_A","",6,"A","1","ka_CONJ.CTL.1.T",1,1,2068,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"647","simple_09_A","",6,"A","10","ka.CTL.1.F",0,0,2068,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"648","simple_09_A","",6,"A","11","ka.TST.4.F",0,1,2068,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"649","simple_09_A","",6,"A","12","ka_CONJ.CTL.4.T",1,1,2068,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"650","simple_09_A","",6,"A","13","FILL.CTL.3.T/F",0,0,2068,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"651","simple_09_A","",6,"A","2","ka.TST.1.F",0,1,2068,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"652","simple_09_A","",6,"A","3","ka_CONJ.CTL.2.T",1,1,2068,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"653","simple_09_A","",6,"A","4","ka.TST.2.F",0,1,2068,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"654","simple_09_A","",6,"A","5","FILL.CTL.2.T/F",0,0,2068,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"655","simple_09_A","",6,"A","6","ka.CTL.2.F",0,0,2068,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"656","simple_09_A","",6,"A","7","ka_CONJ.CTL.3.T",1,1,2068,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"657","simple_09_A","",6,"A","8","ka.TST.3.F",0,1,2068,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"658","simple_09_A","",6,"A","9","FILL.CTL.1.T/F",0,0,2068,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"659","simple_09_A","",6,"A","i","TR.i.T",1,1,2068,"TR","T","Japanese",TRUE,"Training",FALSE,"child"
"660","simple_09_A","",6,"A","ii","TR.ii.F",0,0,2068,"TR","F","Japanese",TRUE,"Training",FALSE,"child"
"661","simple_12_A","female",6,"A","1","ka_CONJ.CTL.1.T",1,1,1826,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"662","simple_12_A","female",6,"A","10","ka.CTL.1.F",0,0,1826,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"663","simple_12_A","female",6,"A","11","ka.TST.4.F",0,1,1826,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"664","simple_12_A","female",6,"A","12","ka_CONJ.CTL.4.T",1,1,1826,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"665","simple_12_A","female",6,"A","13","FILL.CTL.3.T/F",0,0,1826,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"666","simple_12_A","female",6,"A","2","ka.TST.1.F",0,1,1826,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"667","simple_12_A","female",6,"A","3","ka_CONJ.CTL.2.T",1,1,1826,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"668","simple_12_A","female",6,"A","4","ka.TST.2.F",0,1,1826,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"669","simple_12_A","female",6,"A","5","FILL.CTL.2.T/F",0,0,1826,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"670","simple_12_A","female",6,"A","6","ka.CTL.2.F",0,0,1826,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"671","simple_12_A","female",6,"A","7","ka_CONJ.CTL.3.T",1,1,1826,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"672","simple_12_A","female",6,"A","8","ka.TST.3.F",0,1,1826,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"673","simple_12_A","female",6,"A","9","FILL.CTL.1.T/F",0,0,1826,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"674","simple_12_A","female",6,"A","i","TR.i.T",1,1,1826,"TR","T","Japanese",TRUE,"Training",FALSE,"child"
"675","simple_12_A","female",6,"A","ii","TR.ii.F",0,0,1826,"TR","F","Japanese",TRUE,"Training",FALSE,"child"
"676","simple_14_B","male",6,"B","1","ka.TST.4.F",0,1,1964,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"677","simple_14_B","male",6,"B","10","ka.CTL.1.F",0,1,1964,"CTL","F","Japanese",FALSE,"Control",FALSE,"child"
"678","simple_14_B","male",6,"B","11","ka_CONJ.CTL.1.T",1,1,1964,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"679","simple_14_B","male",6,"B","12","ka.TST.1.F",0,1,1964,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"680","simple_14_B","male",6,"B","13","FILL.CTL.2.T/F",1,1,1964,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"681","simple_14_B","male",6,"B","2","ka_CONJ.CTL.4.T",1,1,1964,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"682","simple_14_B","male",6,"B","3","ka.TST.3.F",0,1,1964,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"683","simple_14_B","male",6,"B","4","ka_CONJ.CTL.3.T",1,1,1964,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"684","simple_14_B","male",6,"B","5","FILL.CTL.3.T/F",1,1,1964,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"685","simple_14_B","male",6,"B","6","ka.CTL.2.F",0,1,1964,"CTL","F","Japanese",FALSE,"Control",FALSE,"child"
"686","simple_14_B","male",6,"B","7","ka.TST.2.F",0,1,1964,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"687","simple_14_B","male",6,"B","8","ka_CONJ.CTL.2.T",1,1,1964,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"688","simple_14_B","male",6,"B","9","FILL.CTL.1.T/F",1,1,1964,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"689","simple_14_B","male",6,"B","i","TR.i.T",1,1,1964,"TR","T","Japanese",TRUE,"Training",FALSE,"child"
"690","simple_14_B","male",6,"B","ii","TR.ii.F",0,1,1964,"TR","F","Japanese",FALSE,"Training",FALSE,"child"
"691","simple_16_A","female",6,"A","1","ka_CONJ.CTL.1.T",1,1,1718,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"692","simple_16_A","female",6,"A","10","ka.CTL.1.F",0,0,1718,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"693","simple_16_A","female",6,"A","11","ka.TST.4.F",0,1,1718,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"694","simple_16_A","female",6,"A","12","ka_CONJ.CTL.4.T",1,0,1718,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"695","simple_16_A","female",6,"A","13","FILL.CTL.3.T/F",1,1,1718,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"696","simple_16_A","female",6,"A","2","ka.TST.1.F",0,1,1718,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"697","simple_16_A","female",6,"A","3","ka_CONJ.CTL.2.T",1,0,1718,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"698","simple_16_A","female",6,"A","4","ka.TST.2.F",0,0,1718,"TST","F","Japanese",TRUE,"2DT",FALSE,"child"
"699","simple_16_A","female",6,"A","5","FILL.CTL.2.T/F",0,0,1718,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"700","simple_16_A","female",6,"A","6","ka.CTL.2.F",0,0,1718,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"701","simple_16_A","female",6,"A","7","ka_CONJ.CTL.3.T",1,0,1718,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"702","simple_16_A","female",6,"A","8","ka.TST.3.F",0,1,1718,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"703","simple_16_A","female",6,"A","9","FILL.CTL.1.T/F",0,0,1718,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"704","simple_16_A","female",6,"A","i","TR.i.T",1,1,1718,"TR","T","Japanese",TRUE,"Training",FALSE,"child"
"705","simple_16_A","female",6,"A","ii","TR.ii.F",0,0,1718,"TR","F","Japanese",TRUE,"Training",FALSE,"child"
"706","simple_18_B","female",6,"B","1","ka.TST.4.F",0,NA,1855,"TST","F","Japanese",NA,"2DT",FALSE,"child"
"707","simple_18_B","female",6,"B","10","ka.CTL.1.F",0,0,1855,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"708","simple_18_B","female",6,"B","11","ka_CONJ.CTL.1.T",1,1,1855,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"709","simple_18_B","female",6,"B","12","ka.TST.1.F",0,1,1855,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"710","simple_18_B","female",6,"B","13","FILL.CTL.2.T/F",0,0,1855,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"711","simple_18_B","female",6,"B","2","ka_CONJ.CTL.4.T",1,NA,1855,"CTL","T","Japanese",NA,"1DT",FALSE,"child"
"712","simple_18_B","female",6,"B","3","ka.TST.3.F",0,1,1855,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"713","simple_18_B","female",6,"B","4","ka_CONJ.CTL.3.T",1,1,1855,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"714","simple_18_B","female",6,"B","5","FILL.CTL.3.T/F",1,1,1855,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"715","simple_18_B","female",6,"B","6","ka.CTL.2.F",0,0,1855,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"716","simple_18_B","female",6,"B","7","ka.TST.2.F",0,NA,1855,"TST","F","Japanese",NA,"2DT",FALSE,"child"
"717","simple_18_B","female",6,"B","8","ka_CONJ.CTL.2.T",1,1,1855,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"718","simple_18_B","female",6,"B","9","FILL.CTL.1.T/F",1,0,1855,"CTL","T/F","Japanese",FALSE,"Control",FALSE,"child"
"719","simple_18_B","female",6,"B","i","TR.i.T",1,1,1855,"TR","T","Japanese",TRUE,"Training",FALSE,"child"
"720","simple_18_B","female",6,"B","ii","TR.ii.F",0,0,1855,"TR","F","Japanese",TRUE,"Training",FALSE,"child"
"721","simple_20_A","female",6,"A","1","ka_CONJ.CTL.1.T",1,0,1925,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"722","simple_20_A","female",6,"A","10","ka.CTL.1.F",0,0,1925,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"723","simple_20_A","female",6,"A","11","ka.TST.4.F",0,1,1925,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"724","simple_20_A","female",6,"A","12","ka_CONJ.CTL.4.T",1,0,1925,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"725","simple_20_A","female",6,"A","13","FILL.CTL.3.T/F",0,0,1925,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"726","simple_20_A","female",6,"A","2","ka.TST.1.F",0,1,1925,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"727","simple_20_A","female",6,"A","3","ka_CONJ.CTL.2.T",1,0,1925,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"728","simple_20_A","female",6,"A","4","ka.TST.2.F",0,1,1925,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"729","simple_20_A","female",6,"A","5","FILL.CTL.2.T/F",0,0,1925,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"730","simple_20_A","female",6,"A","6","ka.CTL.2.F",0,0,1925,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"731","simple_20_A","female",6,"A","7","ka_CONJ.CTL.3.T",1,0,1925,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"732","simple_20_A","female",6,"A","8","ka.TST.3.F",0,1,1925,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"733","simple_20_A","female",6,"A","9","FILL.CTL.1.T/F",1,1,1925,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"734","simple_20_A","female",6,"A","i","TR.i.T",1,1,1925,"TR","T","Japanese",TRUE,"Training",FALSE,"child"
"735","simple_20_A","female",6,"A","ii","TR.ii.F",0,0,1925,"TR","F","Japanese",TRUE,"Training",FALSE,"child"
"736","simple_22_B","female",6,"B","1","ka.TST.4.F",0,1,1816,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"737","simple_22_B","female",6,"B","10","ka.CTL.1.F",0,0,1816,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"738","simple_22_B","female",6,"B","11","ka_CONJ.CTL.1.T",1,0,1816,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"739","simple_22_B","female",6,"B","12","ka.TST.1.F",0,1,1816,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"740","simple_22_B","female",6,"B","13","FILL.CTL.2.T/F",0,0,1816,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"741","simple_22_B","female",6,"B","2","ka_CONJ.CTL.4.T",1,NA,1816,"CTL","T","Japanese",NA,"1DT",FALSE,"child"
"742","simple_22_B","female",6,"B","3","ka.TST.3.F",0,1,1816,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"743","simple_22_B","female",6,"B","4","ka_CONJ.CTL.3.T",1,1,1816,"CTL","T","Japanese",TRUE,"1DT",FALSE,"child"
"744","simple_22_B","female",6,"B","5","FILL.CTL.3.T/F",0,0,1816,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"745","simple_22_B","female",6,"B","6","ka.CTL.2.F",0,0,1816,"CTL","F","Japanese",TRUE,"Control",FALSE,"child"
"746","simple_22_B","female",6,"B","7","ka.TST.2.F",0,1,1816,"TST","F","Japanese",FALSE,"2DT",FALSE,"child"
"747","simple_22_B","female",6,"B","8","ka_CONJ.CTL.2.T",1,0,1816,"CTL","T","Japanese",FALSE,"1DT",FALSE,"child"
"748","simple_22_B","female",6,"B","9","FILL.CTL.1.T/F",0,0,1816,"CTL","T/F","Japanese",TRUE,"Control",FALSE,"child"
"749","simple_22_B","female",6,"B","i","TR.i.T",1,1,1816,"TR","T","Japanese",TRUE,"Training",FALSE,"child"
"750","simple_22_B","female",6,"B","ii","TR.ii.F",0,0,1816,"TR","F","Japanese",TRUE,"Training",FALSE,"child"
"751","1","female",5,"A","1","CONJ.CTL.1.T",1,1,NA,NA,NA,"French",TRUE,"1DT",FALSE,"adult"
"752","1","female",5,"A","10","CTL.1.F",0,0,NA,NA,NA,"French",TRUE,"Control",FALSE,"adult"
"753","1","female",5,"A","11","TST.4.F",0,0,NA,NA,NA,"French",TRUE,"2DT",FALSE,"adult"
"754","1","female",5,"A","12","CONJ.CTL.4.T",1,1,NA,NA,NA,"French",TRUE,"1DT",FALSE,"adult"
"755","1","female",5,"A","13","FIL.3.TF",1,1,NA,NA,NA,"French",TRUE,"Control",FALSE,"adult"
"756","1","female",5,"A","2","TST.1.F",0,0,NA,NA,NA,"French",TRUE,"2DT",FALSE,"adult"
"757","1","female",5,"A","3","CONJ.CTL.2.T",1,1,NA,NA,NA,"French",TRUE,"1DT",FALSE,"adult"
